STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2015,,33741.875,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2016,,34209.391,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2017,,34824.866,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2018,,34028.126,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2019,,34782.999,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2020,,32352.795,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2021,,34233.940,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2022,,32609.858,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,AT,Austria,2023,,31617.416,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2014,,6002.622,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2015,,6183.064,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2016,,6767.126,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2017,,6754.465,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2018,,7478.331,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2019,,7230.302,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2020,,7108.250,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2021,,7374.079,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BA,Bosnia and Herzegovina,2022,,7310.108,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2014,,59003.446,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2015,,59503.333,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2016,,63147.197,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2017,,63923.750,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2018,,63993.509,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2019,,64306.896,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2020,,57817.817,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2021,,64396.743,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2022,,59946.160,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BE,Belgium,2023,,56066.435,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2014,,17955.616,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2015,,18767.777,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2016,,18371.373,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2017,,19015.831,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2018,,18943.773,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2019,,18748.773,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2020,,17798.370,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2021,,19370.939,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2022,,19634.641,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,BG,Bulgaria,2023,,17300.872,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2014,,2477.117,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2015,,2541.862,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2016,,2750.316,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2017,,2826.805,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2018,,2902.436,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2019,,2903.469,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2020,,2558.567,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2021,,2662.036,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2022,,2859.166,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CY,Cyprus,2023,,2844.683,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2014,,42011.844,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2015,,42051.424,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2016,,41659.073,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2017,,43462.130,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2018,,43638.288,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2019,,42933.781,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2020,,40319.049,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2021,,42727.036,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2022,,41848.072,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,CZ,Czechia,2023,,38436.297,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2014,,318861.268,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2015,,320515.397,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2016,,322845.741,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2017,,324280.628,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2018,,316559.599,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2019,,309512.936,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2020,,286209.057,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2021,,297750.868,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2022,,283789.612,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DE,Germany,2023,,257206.475,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2014,,18076.906,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2015,,18030.796,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2016,,18415.070,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2017,,18401.501,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2018,,18490.751,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2019,,18103.799,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2020,,16583.171,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2021,,17420.078,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2022,,16910.149,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,DK,Denmark,2023,,16606.942,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2014,,5900.275,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2015,,5135.770,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2016,,6292.830,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2017,,6234.383,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2018,,6024.017,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2019,,5100.247,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2020,,4790.147,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2021,,4909.527,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2022,,5163.309,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EE,Estonia,2023,,4489.635,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2014,,25859.138,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2015,,25871.415,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2016,,25374.145,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2017,,26528.764,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2018,,26023.087,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2019,,26072.447,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2020,,22075.359,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2021,,23321.333,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2022,,23784.042,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EL,Greece,2023,,22958.187,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2014,,126079.791,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2015,,130401.300,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2016,,131435.263,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2017,,137139.581,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2018,,137261.951,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2019,,134015.644,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2020,,118167.742,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2021,,125360.584,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2022,,128229.139,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,ES,Spain,2023,,124730.398,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2014,,1468585.692,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2015,,1488579.300,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2016,,1502659.992,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2017,,1534427.323,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2018,,1525787.217,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2019,,1501768.503,,,,,
dataflow,ESTAT:NRG_BAL_C$DEFAULTVIEW(1.0),Complete energy balances,A,Annual,GAE,Gross available energy,TOTAL,Total,KTOE,Thousand tonnes of oil equivalent,EU27_2020,European Union - 27 countries (from 2020),2020,,1379094.440,,,,,
